SOLUTION,RM,FIXED,ID,NPV,ORF,WP,NP,ID_RM,PLOT,X,Y,EUCLIDEAN
0,0,0,48,2094037663,0.522117454,50203300,64287800,144,NPV_Wp,0.7422940703835593,0.840854262208454,0.06084614810790854
0,0,0,49,1782562293,0.511313062,24209800,63831300,2,NPV_Wp,0.6094668839919075,0.36091891458744224,0.06193779896324066
0,0,0,50,1903342154,0.502016959,51579900,59262600,84,NPV_Wp,0.6609728798252371,0.8662713472310591,0.1313273004762575
0,0,0,51,1815434201,0.52662167,36013300,63900800,83,NPV_Wp,0.623484952422054,0.5788548168570332,0.08152132866371704
0,0,0,52,1639955180,0.457886168,36973000,59902500,83,NPV_Wp,0.5486527606176376,0.5965743987952826,0.009247797204356594
0,0,0,53,2326044483,0.547748178,40917800,70030700,43,NPV_Wp,0.841232272541484,0.6694098753296226,0.07225148723384767
0,0,0,54,1497685585,0.414830384,42525400,53683200,46,NPV_Wp,0.4879825701851491,0.6990920676021345,0.03305990109794146
0,0,0,55,2293460528,0.532789438,53587400,67395200,144,NPV_Wp,0.8273370002951996,0.903337160236202,0.06386419530458572
0,0,0,56,2238449201,0.531868944,39692700,72725100,43,NPV_Wp,0.8038776821954053,0.6467900359709176,0.0971571756510291
0,0,0,57,1682767815,0.485174868,56908700,57127400,184,NPV_Wp,0.5669100046785813,0.9646605399293432,0.17297489876112457
0,0,0,58,1670005543,0.495534211,38949500,56490900,83,NPV_Wp,0.5614675946359351,0.6330678381002215,0.03133578036960236
0,0,0,59,2153318646,0.561245251,33205300,65154400,43,NPV_Wp,0.7675741629264187,0.5270088378192045,0.16406606408551144
0,0,0,60,1536698583,0.527614584,24027400,58985200,2,NPV_Wp,0.5046194771644815,0.3575511415901132,0.11931344808158015
0,0,0,61,2433494470,0.509025989,36367000,73703400,43,NPV_Wp,0.887053807165649,0.5853854161396829,0.0418840276862948
0,0,0,62,861236397.5,0.37289163,26600800,49707200,147,NPV_Wp,0.21657184882738062,0.4050655441741404,0.09973738757863256
0,0,0,63,1465522735,0.476653472,34011200,58642200,83,NPV_Wp,0.47426687615824503,0.5418887076577323,0.0962597345890567
0,0,0,64,2291543646,0.501217667,36582900,74215300,43,NPV_Wp,0.8265195551061794,0.589371722006587,0.08076988977364276
0,0,0,65,1174190195,0.449167277,39486400,49705300,206,NPV_Wp,0.35002950357712137,0.642980981314399,0.0971881765827852
0,0,0,66,1618196229,0.417113364,43491000,58065100,46,NPV_Wp,0.5393737597124816,0.7169205851801002,0.05595615922788925
0,0,0,67,1787418113,0.50676819,31933100,61697000,2,NPV_Wp,0.6115376252778856,0.5035193597095443,0.08115144051284706
0,1,0,68,1261465436,0.391880195,15945000,55960100,68,NPV_Wp,0.3872476139647367,0.20832039337951958,0
0,0,0,69,2052815025,0.497655726,37951200,72007300,84,NPV_Wp,0.7247148729620053,0.6146355585868795,0.129660011928529
0,0,0,70,1571265029,0.489455893,32542200,58642200,83,NPV_Wp,0.5193601732450062,0.5147655797351646,0.09475173041312267
0,0,0,71,1683630021,0.427940015,33013300,61210400,83,NPV_Wp,0.5672776883161993,0.5234638136114897,0.08469301433190221
0,0,0,72,1802962074,0.492599234,38620300,64830000,83,NPV_Wp,0.6181662733312182,0.6269895986774106,0.07483891432090624
0,0,0,73,1763005333,0.497070558,44930400,60050100,84,NPV_Wp,0.6011269116493942,0.743497188537312,0.10502638409937944
0,0,0,74,1276730807,0.485327004,49000600,48375600,184,NPV_Wp,0.3937574586409136,0.8186480090073157,0.05614212036140003
0,0,0,75,1749876294,0.510648989,54944500,57927000,184,NPV_Wp,0.5955280955683787,0.9283942037377111,0.18139306782724515
0,0,0,76,1912630069,0.559108424,27281800,65005300,2,NPV_Wp,0.6649336668913053,0.41763930191087884,0.06054380301798701
0,0,0,77,1592612208,0.477984368,28880000,58587500,2,NPV_Wp,0.5284635759441312,0.4471479357065547,0.07997489968779045
0,0,0,78,1774524063,0.497317304,46149300,58783900,84,NPV_Wp,0.6060390191354696,0.7660025531559763,0.10273050792223976
0,0,0,79,1022577091,0.408849998,9020800,53335300,68,NPV_Wp,0.28537481828234224,0.08047426515525544,0.16347078944594928
0,0,0,80,864197621.7,0.422254062,32732200,47743000,206,NPV_Wp,0.21783464876806574,0.5182736766073823,0.0862181912573951
0,0,0,81,1593139287,0.476556415,50014500,56537700,184,NPV_Wp,0.5286883462705172,0.8373683217375345,0.10667368823787989
0,0,0,82,1763447396,0.50837773,27812200,59735400,2,NPV_Wp,0.6013154273079448,0.42743243128469094,0.0057886113902853725
0,1,1,83,1634816578,0.497370018,37459600,56564400,83,NPV_Wp,0.5464614282960916,0.6055588195217098,0
0,1,0,84,2009285516,0.514889504,44901300,63652700,84,NPV_Wp,0.7061519214018864,0.7429598958058301,0
0,0,0,85,1560370224,0.484188201,44915200,55704400,46,NPV_Wp,0.5147141356002457,0.7432165407875345,0.031268323949186376
0,0,0,86,1665385412,0.457406038,38833600,62493100,83,NPV_Wp,0.5594973618002189,0.6309278990081687,0.02852237290819791
0,0,0,87,1425651379,0.479804094,45295800,55008100,46,NPV_Wp,0.4572639265025471,0.7502438127326191,0.03358878446752681
0,0,0,88,1995944595,0.551826071,38878800,65243500,84,NPV_Wp,0.7004627492522449,0.6317624567904015,0.11134288088305516
0,0,0,89,1003823801,0.50640348,15379300,54132000,68,NPV_Wp,0.2773775671793523,0.19787549653418493,0.11036540694770369
0,0,0,90,2274048613,0.528077795,34362200,72225200,43,NPV_Wp,0.8190588817013477,0.5483694550374609,0.11095038947050948
0,0,0,91,1935671554,0.515311876,58097800,60598100,144,NPV_Wp,0.6747595983055146,0.9866156872491019,0.1916197649503577
0,0,0,92,1989793261,0.488336394,37979200,65151400,84,NPV_Wp,0.6978395421981035,0.6151525412838379,0.12807738097703938
0,0,0,93,1608636324,0.474566014,51199700,54265200,184,NPV_Wp,0.5352969838077881,0.8592514607530739,0.10981968573202265
0,0,0,94,1833754376,0.441447348,47910600,57633600,84,NPV_Wp,0.6312975036984284,0.7985226111614349,0.09322231056679364
0,0,0,95,1148579124,0.44825058,20279000,55025000,68,NPV_Wp,0.33910778446524803,0.28834192940158143,0.09338570239372827
0,0,0,96,1796291746,0.496349702,29874400,60685700,2,NPV_Wp,0.6153217437603907,0.4655082069156775,0.04416459866513722
0,0,0,97,1874811710,0.447054911,58822700,59147600,144,NPV_Wp,0.648806208017368,1,0.21918025538915772
0,0,0,98,1687395012,0.518132006,41737300,59857200,83,NPV_Wp,0.5688832507763062,0.6845408510495302,0.08210298062552834
0,0,0,99,1672157115,0.447878264,48263700,54450800,46,NPV_Wp,0.5623851222564307,0.8050421322434353,0.10600571048905293
0,0,0,100,1882276896,0.503188608,57266900,57600000,144,NPV_Wp,0.6519897009923353,0.9712742257168612,0.1973487869285027
0,0,0,101,1616156873,0.478575093,41558700,57835800,46,NPV_Wp,0.5385040860701292,0.6812432399896455,0.07342490296000928
0,0,0,102,1561481826,0.483337144,19023200,61306000,68,NPV_Wp,0.5151881729729193,0.26515525544299695,0.13999638632872188
0,0,0,103,2192882099,0.442058871,44359700,66199200,84,NPV_Wp,0.7844458088158781,0.7329599733532347,0.07892991356547102
0,0,0,104,2332913859,0.569241983,33207600,69899500,43,NPV_Wp,0.8441616851828314,0.5270513042550261,0.1126488331119597
0,0,0,105,1575969176,0.479042505,52467000,54593600,184,NPV_Wp,0.5213662343033258,0.8826504668907663,0.09738167407735304
0,0,0,106,1087433591,0.40324741,13047800,54612200,68,NPV_Wp,0.3130325634652444,0.15482745517852337,0.09148425087422314
0,0,0,107,1576750123,0.479365757,42392800,58348400,46,NPV_Wp,0.5216992654278447,0.6966437852586815,0.05063902874672164
0,0,0,108,1827587181,0.534918747,51764700,57110600,84,NPV_Wp,0.6286675327964638,0.8696834330309846,0.14853513175141853
0,0,0,109,796574025.9,0.444338257,33344100,44494700,206,NPV_Wp,0.18899688877503534,0.5295715949026983,0.0997945986174118
0,0,0,110,1378282388,0.397274829,45013000,49842100,46,NPV_Wp,0.43706364615055177,0.7450222874933392,0.05014521296357665
0,0,0,111,1066786182,0.398890137,46357100,46507000,184,NPV_Wp,0.30422757434604797,0.7698393033141175,0.15416741118157898
0,0,0,112,1915480973,0.439775859,52057000,57448800,84,NPV_Wp,0.6661494213087179,0.8750803631138754,0.13804353623187218
0,0,0,113,884409129.8,0.420965982,11752700,50525600,68,NPV_Wp,0.22645375002687496,0.1309151590774222,0.1784551399580023
0,0,0,114,1550623088,0.385803275,48099900,51715000,46,NPV_Wp,0.5105575159283379,0.8020177834662287,0.07430951454565815
0,0,0,115,1696233697,0.552418798,24516400,60054000,2,NPV_Wp,0.5726524658508467,0.3665798751191368,0.06454551572653754
0,0,0,116,450808761.2,0.415948395,4662280,43557700,147,NPV_Wp,0.04154694028612038,0,0.34407782500533873
0,0,0,117,1629381395,0.499824579,48465400,56415700,46,NPV_Wp,0.5441436204212226,0.8087662540283107,0.09655353078873574
0,0,0,118,1602677140,0.511922222,24311100,64291800,2,NPV_Wp,0.5327557182049568,0.36278928413036676,0.09352297359213113
0,0,0,119,811616710.3,0.424864067,5487240,51259000,68,NPV_Wp,0.19541176981243355,0.015231787345814526,0.27218413047359336
0,0,0,120,2210602646,0.517922289,43728600,68087100,84,NPV_Wp,0.792002651590737,0.7213075526371472,0.08853909779669787
0,0,0,121,2219846262,0.506372249,55074900,65264800,144,NPV_Wp,0.7959445475594772,0.9308018660121173,0.08681889635412524
0,0,0,122,1289812352,0.447041166,43030600,51973900,46,NPV_Wp,0.3993360211320851,0.7084199125486841,0.08935195166312085
0,0,0,123,757028411,0.355068491,10444000,47409100,147,NPV_Wp,0.17213284985826713,0.1067517570949413,0.20213795844481441
0,0,0,124,1724216276,0.514614564,24198900,63199300,2,NPV_Wp,0.5845855032417394,0.36071766060898347,0.06510007495850498
0,0,0,125,1702330594,0.544569368,48927200,56330800,46,NPV_Wp,0.575252458505899,0.8172927757945747,0.12377214054905987
0,0,0,126,1906577218,0.473603927,33588900,66287500,2,NPV_Wp,0.6623524574429374,0.5340915007675346,0.12550427193670677
0,0,0,127,1640344396,0.418531878,45262100,60801800,46,NPV_Wp,0.5488187399250178,0.7496215871294942,0.06570516175386325
0,0,0,128,1238102658,0.458895817,44337500,47910100,46,NPV_Wp,0.3772846686826337,0.7325500799292177,0.1082207171216086
0,0,0,129,2152678195,0.549844889,36147200,67706800,43,NPV_Wp,0.7673010456512013,0.5813271019685593,0.1386626031810672
0,0,0,130,1969364856,0.512869928,48556100,62752200,84,NPV_Wp,0.6891279462904747,0.8104409086931009,0.06959527878301787
0,0,0,131,1467307902,0.464785291,15437800,62766000,68,NPV_Wp,0.4750281521135452,0.19895562109747303,0.0882786601483564
0,0,0,132,1930164450,0.446412755,43662000,64008000,84,NPV_Wp,0.6724111200631219,0.7200778723650961,0.040767985867887505
0,0,0,133,1186427661,0.471623503,36151900,49460100,206,NPV_Wp,0.3552481126033937,0.5814138812069773,0.08391928004783004
0,0,0,134,1964079039,0.420420266,43836100,60542200,84,NPV_Wp,0.6868738348341141,0.7232923969201125,0.027540064163582234
0,0,0,135,1642107639,0.43116695,49340800,58633100,46,NPV_Wp,0.5495706664950538,0.8249293487753603,0.11282470753325365
0,0,0,136,2481761637,0.535038756,46840700,73098600,144,NPV_Wp,0.9076371103902539,0.7787683330372992,0.12341257700498508
0,0,0,137,2089708247,0.493639232,22325500,72446000,2,NPV_Wp,0.7404478115734358,0.3261278254489164,0.16665651886009702
0,0,0,138,1937474580,0.492783711,38529600,66628300,84,NPV_Wp,0.6755284901462113,0.6253149440126203,0.12156532903874243
0,0,0,139,2698349566,0.543499099,30294500,83804300,43,NPV_Wp,1,0.4732647937368285,0.18295664813761897
0,0,0,140,2317755729,0.535041365,43857500,71076500,43,NPV_Wp,0.8376975729197691,0.7236875194099307,0.11549442699872188
0,0,0,141,833115783.8,0.360531068,19656400,50114900,147,NPV_Wp,0.2045799471968358,0.2768464498613563,0.03182057515290469
0,0,0,142,1868973485,0.439482982,36417400,63684600,83,NPV_Wp,0.6463165248033425,0.5863159849942079,0.10169231524124724
0,0,0,143,2191099110,0.525098903,55062200,66498000,144,NPV_Wp,0.783685461658293,0.9305673774317113,0.088438386614385
0,1,1,144,2236494379,0.561075802,50388500,64973700,144,NPV_Wp,0.8030440576742867,0.844273733475479,0
0,0,0,145,2122990307,0.472127084,38430600,68565600,84,NPV_Wp,0.7546407873683377,0.6234870409055173,0.1289377104680538
0,0,0,146,1847461699,0.499274819,40803100,61275000,84,NPV_Wp,0.6371429262339297,0.667292092638868,0.10241024289691535
0,1,0,147,812921280.5,0.499295247,21315500,46617200,147,NPV_Wp,0.19596809755390604,0.30747952102291676,0
0,0,0,148,1089138845,0.548346312,15073300,54733900,68,NPV_Wp,0.3137597609027275,0.1922256142031395,0.0752296913751472
0,0,0,149,641315927,0.524101044,15128300,43378900,147,NPV_Wp,0.1227878127848413,0.1932411159293078,0.1356678564628074
0,0,0,150,1729325238,0.51733041,57851300,57105000,184,NPV_Wp,0.5867641957266119,0.982064393149093,0.19925151226536422
0,0,0,151,1062870839,0.531176442,30954100,48449400,206,NPV_Wp,0.3025578949924341,0.48544342898374865,0.10506830089351527
0,0,0,152,1088613540,0.530366715,29184900,52618000,206,NPV_Wp,0.31353574709018284,0.4527775080030768,0.1395223165237476
0,0,0,153,1508640087,0.555065633,45651200,53186500,46,NPV_Wp,0.4926540653309185,0.7568058002504412,0.025759004853628743
0,0,0,154,481197248.7,0.409347706,32903900,36895000,206,NPV_Wp,0.054505965885232384,0.5214438883598023,0.226281829048918
0,0,0,155,1395487406,0.551169999,37288100,51868900,83,NPV_Wp,0.44440064404145313,0.6023923005028395,0.10210989435587875
0,0,0,156,353382556.9,0.439705558,9018650,41324100,147,NPV_Wp,0,0.08043456826959614,0.2999214994455296
0,0,0,157,804334022.9,0.48422182,27927200,44952200,147,NPV_Wp,0.19230610249526517,0.4295557530757701,0.1221311452498158
0,0,0,158,1724150911,0.525594969,48382300,56913000,46,NPV_Wp,0.5845576286491561,0.8072319232384092,0.12434847825094779
0,0,0,159,1541134689,0.567103378,31833600,56310700,83,NPV_Wp,0.5065112334163968,0.5016822247685672,0.11129404749776244
0,0,0,160,2155339724,0.570067876,45727700,64249500,84,NPV_Wp,0.7684360420028222,0.7582182708332026,0.06412588937011213
0,0,0,161,878755011.3,0.475571281,37313600,43186200,206,NPV_Wp,0.2240425781519367,0.6028631240304266,0.0503788630492408
0,0,0,162,548063997.9,0.469477483,33953300,41035900,206,NPV_Wp,0.0830209722544109,0.5408196612950934,0.19371675952829098
0,0,0,163,1738207144,0.570643959,34020900,60178400,83,NPV_Wp,0.5905518421905205,0.542067805234893,0.07729859955103213
0,0,0,164,795654181.9,0.466543758,39857000,42361800,206,NPV_Wp,0.18860462568714098,0.6498236165819984,0.10469683464771104
0,0,0,165,717647650.1,0.498250283,36950400,41375700,206,NPV_Wp,0.155339112143759,0.5961571199041662,0.11656549690975998
0,0,0,166,1510577212,0.554414235,36807100,56116700,83,NPV_Wp,0.49348014305076815,0.593511276315804,0.0543337821575536
0,0,0,167,1209725514,0.544779064,32496800,53295300,206,NPV_Wp,0.36518337092881537,0.513927329219382,0.11812156599580066
0,0,0,168,1667886972,0.573223995,43329800,57879000,46,NPV_Wp,0.5605641401345376,0.7139442419390396,0.07721480698682556
0,0,0,169,1380187828,0.503432273,55615300,50441900,184,NPV_Wp,0.43787621195322857,0.9407796320634145,0.07689072657400443
0,0,0,170,911973407.1,0.51122432,32191000,45960600,206,NPV_Wp,0.2382084046523058,0.5082811396218863,0.08434209704621423
0,0,0,171,730780888.5,0.490635653,39854000,41941400,206,NPV_Wp,0.1609397190388814,0.6497682255787529,0.12768376144466687
0,0,0,172,1259007769,0.545250398,38940300,52276100,206,NPV_Wp,0.3861995535909819,0.6328979723569352,0.12404543190000222
0,0,0,173,840212272.8,0.530994584,30189500,46451300,206,NPV_Wp,0.2076062110941363,0.4713261086232345,0.13106960141928822
0,0,0,174,1204922220,0.554660909,29335900,50500600,206,NPV_Wp,0.36313502910508816,0.45556552183310245,0.15927366206052262
0,0,0,175,1114692125,0.515710854,37179800,49162200,206,NPV_Wp,0.324656835318204,0.6003926852856754,0.0551782263222152
0,0,0,176,1503381898,0.538939349,48937200,54826300,184,NPV_Wp,0.4904117357034249,0.8174774124720599,0.0802747792242282
0,0,0,177,1507956747,0.530235445,44408800,53396300,46,NPV_Wp,0.49236265824615005,0.7338665394396867,0.007092592156024316
0,0,0,178,1760806390,0.570126456,51386600,57032600,84,NPV_Wp,0.6001891828918182,0.8627023202552713,0.159894809689318
0,0,0,179,1556072648,0.52008631,54461500,52424700,184,NPV_Wp,0.5128814548063059,0.9194762522151786,0.10293685551425671
0,0,0,180,1278510892,0.526200304,44766800,50432300,46,NPV_Wp,0.3945165674015452,0.740476532493655,0.09137624432291848
0,0,0,181,1502124136,0.531015006,55686700,53116900,184,NPV_Wp,0.4898753690956564,0.9420979379406585,0.10046130115510735
0,0,0,182,616964081.7,0.453413578,15529700,41180200,147,NPV_Wp,0.11240308446862238,0.20065243216356152,0.13562867811089294
0,0,0,183,1158520315,0.508337873,20724800,51328400,68,NPV_Wp,0.34334715796663273,0.29657303248386924,0.09856864788422356
0,1,0,184,1351450255,0.533843223,51504100,50052500,184,NPV_Wp,0.4256212109709207,0.8648718012157217,0
0,0,0,185,1100931165,0.555381777,19097000,51205700,68,NPV_Wp,0.3187885395397992,0.2665178741228373,0.08985316708935735
0,0,0,186,1003622432,0.496686002,39768000,46341400,206,NPV_Wp,0.2772916943294493,0.6481803501523806,0.06265488136826343
0,0,0,187,1386518486,0.542871389,41794000,52478400,46,NPV_Wp,0.4405758908721357,0.685587741010871,0.06463847383639153
0,0,0,188,1511346396,0.550301477,39150200,54185600,83,NPV_Wp,0.4938081579000241,0.6367734962173484,0.06121048051285531
0,0,0,189,1211050271,0.526781279,42246100,52598900,46,NPV_Wp,0.3657483072348952,0.6939351651999744,0.12567781678699097
0,0,0,190,815307319.4,0.49348874,39634200,43499700,206,NPV_Wp,0.19698561246594556,0.6457099114076295,0.09556825423915698
0,0,0,191,940943552.5,0.492050017,41167200,46020700,206,NPV_Wp,0.2505625850256658,0.6740147140661021,0.09065331554845495
0,0,0,192,1329059394,0.501039365,41406200,52834100,46,NPV_Wp,0.416072735059273,0.6784275306579971,0.08773292986715589
0,0,0,193,1414955412,0.531800363,47328400,51659300,46,NPV_Wp,0.4527026823748077,0.7877730637982497,0.0646529745690611
0,0,0,194,1415895506,0.550229713,33733000,53834200,83,NPV_Wp,0.4531035809786481,0.5367521152900956,0.1159743514875764
0,0,0,195,1617619810,0.522970016,50518700,54976700,184,NPV_Wp,0.5391279485783534,0.8466777030163355,0.11495566402562117
0,0,0,196,1109224975,0.480841747,28961400,49960900,206,NPV_Wp,0.32232539526860676,0.4486508782612838,0.14628252501705719
0,0,0,197,1600466323,0.495088398,47667500,53262600,46,NPV_Wp,0.5318129258366971,0.794034093531771,0.07736543379422745
0,0,0,198,1206839066,0.55332086,41849700,50659900,46,NPV_Wp,0.36395245894208006,0.6866161673044633,0.12976859893411852
0,0,0,199,1192410988,0.497514228,28017100,51577300,206,NPV_Wp,0.3577996738734588,0.43121563680636155,0.1770689383619662
0,0,0,200,1096568837,0.505570204,40205600,46575200,206,NPV_Wp,0.31692824556420324,0.6562600511591306,0.08386669907306293
0,0,0,201,1578117183,0.560136001,42286000,55387200,46,NPV_Wp,0.5222822416465697,0.6946718655431402,0.05244437921693805
0,0,0,202,702652720.3,0.493842995,30275800,43200200,206,NPV_Wp,0.14894459582783218,0.47291952314993124,0.16657657003028956
0,0,0,203,869777289.4,0.468876401,43683300,43354000,206,NPV_Wp,0.2202140714543326,0.7204711484881395,0.1440869160018374
0,0,0,204,611738561,0.486586625,39596300,39056800,206,NPV_Wp,0.11017468608189812,0.6450101383999607,0.17179517704413402
0,0,0,205,905153966.7,0.503950375,34687600,45568100,206,NPV_Wp,0.23530028680948067,0.5543775325228275,0.047891953913856325
0,1,0,206,989908564.7,0.488091914,36389400,46493000,206,NPV_Wp,0.2714434810084169,0.5857990022972496,0
0,0,0,207,482480413.1,0.449408412,19397500,42290500,147,NPV_Wp,0.05505316522535978,0.27206620628126593,0.1452966655300458
0,0,0,208,1435325228,0.535249783,43380100,54825100,46,NPV_Wp,0.4613892932827444,0.7148729644267899,0.029612330921146342
0,0,0,209,924534688.4,0.51837952,29028500,49103500,206,NPV_Wp,0.24356510316928023,0.4498897903672091,0.13873902781260333
0,0,0,210,1263362547,0.512931221,41644000,52069700,46,NPV_Wp,0.388056627905077,0.6828181908485939,0.10918193631546495
0,0,0,211,1404695445,0.496732185,48422800,51150500,184,NPV_Wp,0.4483273683681779,0.807979701782224,0.06125586144770153
0,0,0,212,1128720373,0.494420473,21157900,53168000,68,NPV_Wp,0.3306391147897536,0.30456964698575084,0.11166217353518015
0,0,0,213,1377877769,0.498074155,44284500,52242500,46,NPV_Wp,0.43689109830726447,0.7315715055385464,0.04861561675160897
0,0,0,0,2187869615,0.490321595,30662300,70576400,144,NPV_Np,0.7823082589140892,0.7180111406480165,0.12122351025816634
0,0,0,1,1744869593,0.463493341,47355500,60453900,2,NPV_Np,0.5933930117993659,0.5022223738150005,0.03188120509943197
0,1,0,2,1771146852,0.458486832,27554000,61854000,2,NPV_Np,0.60459882360739,0.5320693337994812,0
0,0,0,3,1949286187,0.528465241,49510200,61711000,84,NPV_Np,0.6805654936324708,0.5290208977750681,0.0486622681591408
